key,q_no,question,ア,イ,ウ,エ,オ,カ,a_no,1,2,3,4,5,6,abnormal_flg
H29_1,18,監査報告書の記載事項に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,監査報告書における監査人の責任に関する記載事項には，監査人の責任は独立の立場から財務諸表に対する意見を表明することにあること，一般に公正妥当と認められる監査の基準に準拠して監査を行ったこと及び監査が原則として試査によって行われることが含まれている。,審査は，監査人が十分かつ適切な監査証拠を収集したかどうかを判断する一助となるが，監査報告書日は，監査人がその日付までに気付き，かつ，その日付までに発生した事象や取引の影響を検討したことを利用者に知らせるものであるので，その日付は，関連する審査を完了した日よりも前の日付になることがあり得る。,我が国では，監査報告書には，監査人が財務諸表に対する意見表明の基礎となる十分かつ適切な監査証拠を入手した日よりも前の日付を付してはならないとされている。この監査報告書に記載する日付は，取締役会による財務諸表の最終承認の日よりも前の日付になることがあり得る。,国内のみで流通することを前提に日本語で作成された監査報告書において，監査事務所の所在地の記載は省略することができる。,,,6,アイ,アウ,アエ,イウ,イエ,ウエ,0
H29_1,19,特別の利用目的のために作成された財務諸表の監査に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,特別の利用目的に適合した会計の基準に準拠して作成された財務諸表に対して意見を表明する場合には，財務諸表が適用される財務報告の枠組みに準拠して作成されているかどうかの判断に当たって，監査人は，経営者が採用した会計方針が，当該枠組みに準拠して継続的に適用されているかどうかのみを評価する。,特別の利用目的に適合した会計の基準に準拠して作成された財務諸表に対して準拠性に関する無限定意見を表明する場合には，監査人は，監査報告書に，財務諸表がすべての重要な点において適用される財務報告の枠組みに準拠して適正に表示されている旨を記載しなければならない。,特別の利用目的に適合した会計の基準に準拠して作成された財務諸表が，当該財務諸表の作成に当たって適用された会計の基準に準拠して作成されているかどうかについての監査人の意見は，当該監査人が，当該財務諸表に重要な虚偽の表示がないかどうかの合理的な保証を得て表明する意見である。,特別の利用目的に適合した会計の基準により作成される財務諸表の作成目的は，監査人によって，当該財務諸表に対する監査報告書上の追記情報として記載されなければならない。,,,6,アイ,アウ,アエ,イウ,イエ,ウエ,0
H29_1,20,「監査における不正リスク対応基準」に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,監査人は，財務諸表全体に関連する不正リスクが識別された場合には，実施する監査手続の種類，実施の時期及び範囲の決定に当たって，往査先の選択方法の変更のような，企業が想定しない要素を監査計画に組み込まなければならない。,監査人が，監査実施の過程において，不正による重要な虚偽の表示を示唆する状況を識別した場合には，当該監査人は，不正による重要な虚偽の表示の疑義が存在することを前提にした監査手続を実施しなければならない。,監査人は，自ら識別した不正による重要な虚偽の表示を示唆する状況について，関連して入手した監査証拠に基づいて経営者の説明に合理性がないと判断した場合には，不正による重要な虚偽の表示があるとして扱わなければならない。,監査人は，自ら識別した不正による重要な虚偽の表示を示唆する状況について，不正による重要な虚偽の表示の疑義がないと判断したときは，その旨と理由を監査調書に記載しなければならない。,,,3,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,1,公認会計士による財務諸表監査の歴史に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,会計に関する検査，調査，鑑定，証明，計算，整理又は立案を為すことを業とする計理士は，我が国最初の会計に関する法的資格であり，計理士法に基づくものであった。同法は，昭和23年の公認会計士法により廃止されたが，計理士のうち希望する者は公認会計士の資格を無条件に与えられた。,公認会計士監査は，当初有資格者個人による業務が前提であったが，昭和40年に発生した大企業の倒産に関連して粉飾決算が明らかになり，監査制度の充実・強化が必要となった。そのため，昭和41年の公認会計士法の改正により，監査法人制度が創設された。,公認会計士監査は，昭和49年の「株式会社の監査等に関する商法の特例に関する法律」の制定によって会計監査人制度として商法上も導入され，現在の会社法監査における監査制度に引き継がれている。,平成19年の公認会計士法の改正により，有限責任監査法人の設立が認められた。有限責任監査法人においては，従来の無限責任監査法人とは異なり，社員の責任は限定されており，指定を受けた社員が自ら関与・執行した監査証明を含めて，全ての社員が有限責任となっている,,,4,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,2,財務諸表監査における監査の固有の限界に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,監査の固有の限界があるため，監査人が一般に公正妥当と認められる監査の基準に準拠して適切に監査計画を策定し監査を実施しても，重要な虚偽表示が発見されないというリスクを零にすることは不可能である。,多くの財務諸表項目には，主観的な判断や評価又は不確実性が関連しており，合理的と考えられる解釈や判断に幅が存在することがあるので，このような財務報告の性質が原因となって，監査の固有の限界が生じている。,監査人による監査証拠の入手には，法令違反に関する捜査はできないといった法令上の限界のために監査の固有の限界が生じるが，監査実施のための十分な時間と資源を利用できる場合，監査手続の性質を原因とする監査の固有の限界は生じない。,監査人は，監査を合理的な期間内に合理的なコストで実施する必要があり，全ての事項を徹底的に追及することは不可能なので，心証を形成するに至らない監査証拠に依拠することが正当化される場合がある。,,,1,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,3,公認会計士法に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,公認会計士が，相当の注意を怠って，重大な脱漏のある財務書類を重大な脱漏のないものとして証明した場合には，内閣総理大臣により当該公認会計士は登録の抹消という懲戒処分を受けることがある。,公認会計士が，故意に，虚偽のある財務書類を虚偽のないものとして証明した場合には，内閣総理大臣により当該公認会計士は登録の抹消又は2年以内の業務の停止という懲戒処分を受けることがある。,公認会計士が，故意に，脱漏のある財務書類を脱漏のないものとして証明した場合に該当する事実があると思料される場合において，内閣総理大臣に対し，その事実を報告し，適当な措置をとるべきことを求めることができるのは，当該財務書類を利用した投資家に限られる。,公認会計士が，故意に，虚偽のある財務書類を虚偽のないものとして証明した場合において，財務書類に係る虚偽が当該財務書類全体の信頼性に与える影響が比較的軽微であると認められるときには，当該公認会計士に課徴金の納付が命じられないことがある。,,,5,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,4,金融商品取引法監査制度に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,有価証券報告書を提出しなければならない会社は，上場会社以外の会社であっても，事業年度ごとに公認会計士又は監査法人による監査証明を受けた内部統制報告書を，有価証券報告書と併せて内閣総理大臣に提出しなければならない。,有価証券報告書を提出しなければならない外国会社は，外国会社等財務書類について，外国監査法人等から監査証明に相当すると認められる証明を受けた場合には，我が国の公認会計士又は監査法人による監査証明を受けなくてもよい。,公認会計士又は監査法人は，監査証明業務に当たり，被監査会社による法令違反事実を発見し，当該会社に対し是正等の措置をとるように通知し，一定の日数が経過したにもかかわらず当該会社が適切な措置を取らない場合において，法令違反事実が当該会社の財務計算に関する書類の適正性の確保に重大な影響を及ぼすおそれがあり，重大な影響を防止するために必要であると認めるときには，当該事項に関する意見を内閣総理大臣に申し出なければならない。,有価証券報告書の企業情報のうち，公認会計士又は監査法人による監査証明の対象となるのは，「経理の状況」に記載されている連結財務諸表及び財務諸表並びに「事業の状況」に記載されている財政状態，経営成績及びキャッシュ・フローの状況の分析の部分に限られる。,,,4,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,5,会社法上の会計監査人及び監査役に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,会計監査人は，その職務を行うため必要があるときでも，会計監査人設置会社の子会社の業務及び財産の状況の調査をすることができない。,会計監査人は，計算関係書類が株式会社の財産及び損益の状況を全ての重要な点において適正に表示しているかどうかについての意見がないときは，その旨及びその理由を内容とする会計監査報告を作成しなければならない。,取締役及び会計参与並びに支配人その他の使用人に対して，事業の報告を求めることは，監査役がいつでもできることである。,監査役は，その職務の遂行に当たり，当該株式会社の親会社の監査役その他これに相当する者との意思疎通及び情報の交換を図るよう努める必要はない。,,,4,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,6,四半期レビューに関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,四半期レビューでは，財務諸表の適正性について積極的形式による意見の表明を目的として実施される年度の財務諸表の監査とは異なり，四半期財務諸表の適正性に関する消極的形式による結論の表明を目的とするが，監査人は，四半期レビューと年度の財務諸表の監査との関係を考慮し，四半期レビュー計画を年度の財務諸表の監査計画の一環として策定することもできる。,四半期レビューでは，監査人は，財務数値間の関係，あるいは財務数値と非財務数値の間の関係を確かめるために設計された分析的手続を業種の特性を踏まえて実施し，異常な変動が認められた場合には，追加的な質問を実施して，その原因を確かめなければならない。,四半期レビューでは，監査人は，後発事象の検討に際し，経営者に今後の発生可能性も含めて訴訟事件の有無に関する質問を実施した上で，顧問弁護士から確認状を入手しなければならない。,四半期レビューでは，一般に公正妥当と認められる四半期財務諸表の作成基準に準拠していない会計処理が存在する場合，その影響が無限定の結論を表明できない程度に重要ではあるものの，財務諸表全体に対して否定的結論を表明するほどではないと判断したとき，監査人は，限定的結論を表明し，別に区分を設けて，修正すべき事項及び当該事項が四半期財務諸表に与える影響を記載しなければならない。,,,1,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,7,内部統制監査に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,内部統制監査は，財務諸表監査と一体となって実施されるが，双方の監査の目的は異なるため，財務諸表監査を担当する業務執行社員と内部統制監査を担当する業務執行社員は，同一人物であってはならない。,内部統制監査は，効果的かつ効率的な財務諸表監査の実施を支える内部統制の有効性に関する経営者による内部統制報告書について検証する監査であり，内部統制監査の保証水準は，財務諸表監査の保証水準と同じ水準である。,監査人は，取締役会が内部統制に関して経営者を監督する責任を有していることから，取締役会の構成員がこの監督責任を理解した上で，それを適切に実行しているかに留意して，全社的な内部統制の整備及び運用状況を検討する。,監査人は，被監査会社から，内部統制の整備状況を把握する方法について助言を求められた場合，当該内部統制を監査対象として監査手続を実施することもあるため，独立性を確保する観点から，助言を提供しない。,,,4,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,8,内部統制監査の監査報告書に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,経営者は，期中に発見された開示すべき重要な不備に対する是正措置の実施が期末日には間に合わず，期末日後に実施したため，内部統制報告書において，財務報告に係る内部統制は有効でない旨，開示すべき重要な不備の内容及びそれが是正されない理由を記載した上で，付記事項として是正措置を記載している。この場合，監査人は，当該是正措置の内容の記載が適切であれば，内部統制監査報告書において，追記情報として当該是正措置の内容を記載する。,経営者は，期中に二つの開示すべき重要な不備を特定し，いずれも期末日までに是正措置を講じていない状況にあるにもかかわらず，監査人の二つとも開示すべきという要請に応じず，内部統制報告書において，一つの開示すべき重要な不備の内容を記載し，財務報告に係る内部統制は有効でない旨及び当該開示すべき重要な不備が是正されない理由を記載している。この場合，監査人は，内部統制監査報告書において，他の一つの開示すべき重要な不備を記載していない影響が内部統制報告書全体として虚偽の表示にあたるほど重要であると判断したならば，不適正意見を表明する。,経営者は，評価範囲に含めるべきであると監査人が判断した内部統制について，監査人による評価範囲に含めるべきであるとする要請にもかかわらず，評価範囲に含めずに内部統制評価を実施し，内部統制報告書において，財務報告に係る内部統制は有効である旨の記載をしている。この場合，監査人は，当該事象の内部統制報告書全体に対する影響を検討した上で，除外事項を付した限定付適正意見又は不適正意見を表明する。,経営者は，必要な評価範囲の内部統制の評価手続を完了できず，全体として，評価結果を表明するに足る証拠が得られないため，内部統制報告書において，財務報告に係る内部統制の評価結果を表明できない旨並びに実施できなかった評価手続及びその理由を記載している。この場合，監査人は，内部統制報告書の記載内容に誤りがなければ，内部統制監査報告書において，無限定適正意見を表明した上で，追記情報として実施されなかった評価手続とその理由を記載する。,,,1,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,9,「監査に関する品質管理基準」に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,監査事務所は，品質管理のシステムの監視として，日常的な監視だけではなく，監査責任者ごとに一定の期間を設けて一つの完了した監査業務の定期的な検証も実施するが，当該定期的な検証を担当する者として，当該監査業務の審査担当者に実施させることが，監視活動の実効性を高める観点から推奨されている。,監査事務所は，全ての監査業務について審査に関する方針及び手続を定めなければならないが，公認会計士法上の大会社等であっても上場会社でない場合は，監査業務の社会的影響の程度や個々の業務において識別したリスクの重要性により，上場会社の場合と比べて審査の方法や内容等を簡素化することが認められている。,監査事務所は，不正による重要な虚偽表示の疑義がある場合には，その内容及び程度に応じて，必要と認めたならば，追加で審査担当者を選任すること，あるいは，適格者で構成される会議体により審査を実施することがある。,監査事務所は，監査契約の更新に伴う不正リスクを含むリスク評価の妥当性を検討するために，審査業務を通じて関与先の誠実性に関する理解を有している審査担当者をあてることがある。,,,6,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,10,財務情報等に係る保証業務に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,財務情報等に係る保証業務の範囲は，公認会計士法に規定する監査又は証明業務以外の保証業務である。,業務実施者は，保証業務に利用する規準が特定の利用者にのみ利用可能な場合には，保証報告書において積極的形式による結論を報告してはならない。,業務実施者は，保証業務の実施に関する基準に準拠して適切に業務を行わなかった場合に責任を負うが，この責任の対象となる範囲は，合理的保証業務と限定的保証業務とで異なる。,主題に責任を負う者は，業務実施者が作成した保証報告書の想定利用者の一人となることはできるが，唯一の利用者となることはできない。,,,6,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,11,昭和31年に設定された「監査基準」に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,「監査基準」は，国際監査基準を範として設定されたものであり，職業的監査人は，財務諸表の監査を行うに当たり，法令によって強制されなくとも，常にこれを遵守しなければならない。,監査実施基準は，個々の監査人が有する監査の能力と経験には差異があることを踏まえて，監査人による監査手続の選択適用の一切を監査人の自由に委ねることを防ぐことを１つの目的として設定された。,監査報告基準は，監査報告書の記載要件について一定の基準を設けることによって，利害関係人の利益を擁護することだけでなく，監査人自身の利益を擁護することも目的として設定された。,監査実施準則及び監査報告準則は，それぞれ監査実施基準及び監査報告基準を補足することを目的として設定されていたが，その後，国際監査基準に関するクラリティ・プロジェクトが完了したことを受けて廃止された。,,,4,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,12,「監査基準」の一般基準に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,四半期レビュー基準には，監査人が備えるべき要件及び監査に対する姿勢についての定めはなく，これを定めた「監査基準」の一般基準が，四半期レビューを実施する際にも適用される。,監査人に守秘義務が課されることは職業倫理上当然のことであり，「監査基準」が設定された当初は規定されていなかったが，監査人と監査を受ける企業との信頼関係を重視する観点から，現在の一般基準には含められている。,「監査基準」は，監査を巡る環境の変化とともに改訂されてきたが，一般基準において求められている監査人の適格性，独立性及び正当な注意は普遍的な性質を有するものであり，これらに関する規定は「監査基準」の設定当初から改訂されていない。,監査の品質管理に関する規定は，「監査基準」の設定当初は一般基準に存在していなかったが，監査人の自主的かつ道義的な判断や行動に任されていた点を制度的に担保する観点から，現在の一般基準には含められている。,,,3,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,13,監査証拠に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,複数の情報源から入手した監査証拠に矛盾がない場合に得られる心証の確からしさと，個々に検討された監査証拠から得られる心証の確からしさに，通常，相違はない。,監査証拠は主として監査の過程で実施した監査手続から入手されるものであるため，依頼した陳述を経営者が拒んだ場合において，情報がないことそれ自体は監査証拠とはならない。,必要と判断される監査証拠の量は，監査人が評価した虚偽表示リスクの程度のみならず，監査証拠の質によっても影響を受ける。,監査証拠を入手する監査手続には，質問，閲覧，観察，確認，再計算，再実施及び分析的手続があるが，通常，質問のみではアサーション・レベルの重要な虚偽表示がないことについて十分な監査証拠を提供しない。,,,6,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,14,財務諸表の重要な虚偽表示リスクと内部統制との関係に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,リスク対応手続を立案し実施する基礎を得るために重要な虚偽表示リスクを評価する過程で，識別した重要な虚偽表示リスクが特別な検討を必要とするリスクであるかどうかを決定する際には，監査人は，当該リスクに関連する内部統制の影響を考慮してはならない。,企業のリスク評価プロセスにおいて本来識別されなければならない重要な虚偽表示リスクが存在するにもかかわらず，経営者がこれを識別していない場合には，監査人は，これを企業のリスク評価プロセスに関する内部統制の重要な不備として識別しなければならない。,定型的な取引が手作業を介在させない高度な自動化処理により処理されているため，実証手続のみではアサーション・レベルで十分かつ適切な監査証拠を入手できない場合には，監査人は関連する内部統制の運用状況の有効性に関して，十分かつ適切な監査証拠を入手する運用評価手続を立案し実施しなければならない。,監査に関連する内部統制のほとんどは財務報告に係る内部統制であるため，重要な虚偽表示リスクを評価するに当たっては，監査人は財務報告に係る内部統制の全てを監査に関連する内部統制として理解しなければならない。,,,2,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,15,専門家の業務の利用に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,監査人は，監査人の利用する専門家が，業務を依頼した外部の専門家である場合には，監査人の目的に照らして当該専門家が必要な適性，能力及び客観性を備えているかどうかを評価しなければならないが，監査人の利用する専門家が監査人の雇用する内部の専門家である場合にはその必要はない。,監査人の利用する専門家と監査人との間での，専門家の業務の内容，範囲及び目的についての合意並びに監査人及び専門家のそれぞれの役割と責任についての合意は書面によらなければならない。,監査人は，除外事項付意見を表明する場合において，監査報告書において専門家の業務を利用したことに言及するときは，必要に応じて当該専門家の同意を事前に得るとともに，当該記載が監査意見に対する監査人の責任を軽減しないことを監査報告書において示さなければならない。,監査人の利用する専門家の業務が監査人の目的に照らして適切ではないと判断した場合の監査人の対応としては，当該専門家又は他の専門家に対する追加業務の依頼と，監査人自身が当該状況において適切と判断する追加的監査手続の実施とがある。,,,6,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,16,監査調書に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,監査人は，実施した監査手続の種類，時期及び範囲の文書化においては，監査手続を実施した者を記録することに加えて，査閲をした者を記録することも求められているが，監査調書の査閲の記録は必ずしも個々の監査調書に行う必要はない。,監査人は，監査において検討された事項又は職業的専門家としての判断の全てを文書化することが求められているわけではない。例えば署名された監査契約書は，監査人が経営者又は監査役等と合意したということを示しているため，当該合意について別途文書化する必要はない。,監査調書は，監査人の総括的な目的の達成に関する監査人の結論についての基礎となる証拠を提供するものであるため，いかなる理由があっても，監査報告書日後に監査調書に追加あるいは変更を加えることは認められない。,監査人は，重要な事項に関する結論を形成する過程で，矛盾した情報を識別した場合において，矛盾した情報への監査人の対応として既存の文書を修正する際には，修正前の文書も併せて残さなければならない。,,,1,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,17,後発事象等の監査に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,監査人は，監査報告書日には存在せず，その翌日から財務諸表の発行日までの間に発生した事象を識別した場合には，当該事象に関して監査手続を実施する必要はない。,我が国において一般に公正妥当と認められる監査の基準では，国際監査基準に倣って，後発事象は，期末日の翌日から監査報告書日までに発生した事象と，監査報告書日後に監査人が知るところとなった事実を含むものとされている。,財務諸表の利用者の理解に関連するため説明を付す必要があると監査人が判断した修正後発事象は，監査報告書のその他の記載事項区分に記載されなければならない。,監査人は，財務諸表が発行された後に，もし監査報告書日現在に気付いていたとしたら監査報告書を修正する原因となった可能性のある事実が判明した場合には，財務諸表の訂正が必要かどうかを判断しなければならない。,,,3,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,18,財務諸表監査における意見表明に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,監査人は，監査意見を表明するに当たり，新たに生じた会計事象について適用すべき会計方針が明確でない場合，既に公表されている法令又は明文化された会計基準やその解釈に関わる指針等の趣旨を踏まえて，経営者が選択適用した会計方針が取引の実態を適切に反映するものであるかどうかを自己の判断で評価しなければならない。,意見表明のための十分かつ適切な監査証拠を入手できず，監査意見を表明しない場合，あたかも十分かつ適切な監査証拠を入手したかのような誤解を財務諸表利用者に与えないようにするため，監査人は監査報告書の冒頭において，監査を行った旨を記載してはならない。,監査人が，監査した財務諸表及び監査報告書を含む開示書類における財務諸表及び監査報告書以外の情報を通読し，それらの情報と財務諸表に含まれる情報とに重要な相違があることに気付いた場合であっても，財務諸表に修正すべき点がないときは，無限定意見を記載した監査報告書を発行しなければならない。,経営者確認書において，監査に関連して監査人が依頼した全ての情報を入手する機会を監査人に提供した旨の確認が得られない場合，経営者が監査に関連する全ての情報を提供したと結論づけることができないため，監査人は意見を表明してはならない。,,,3,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,19,「監査における不正リスク対応基準」に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,監査人は，不正による重要な虚偽の表示を示唆する状況を識別している場合であっても，これを不正による重要な虚偽の表示の疑義として扱うと判断するまでは，本基準に準拠した監査を実施する必要はない。,監査人は，四半期レビューの過程において，不正による重要な虚偽表示の疑義に相当するものが四半期財務諸表に含まれていると判断した場合であっても，本基準に準拠して追加的手続を実施することは求められない。,監査人は，監査実施の過程で，重要な取引に関して証拠となる重要な文書を経営者が紛失していることを識別した場合には，不正による重要な虚偽の表示の疑義があると判断した上で，経営者に質問し説明を求めるとともに，追加的な監査手続を実施しなければならない。,監査人は，監査実施の過程で，経営者の関与が疑われる不正を発見した場合には，経営者に問題点の是正等適切な措置を求める前に，監査役等に報告するとともに，監査役等と協議しなければならない。,,,5,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_2,20,比較情報の監査に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,比較情報が対応数値として表示される場合，以前に発行した前年度の監査報告書において除外事項付意見が表明されており，かつ，当該除外事項付意見の原因となった事項が未解消であるときは，監査人は，当年度の財務諸表に対して無限定意見を表明することはできない。,比較情報が対応数値として表示される場合，監査人が，当年度の監査において，以前に無限定意見が表明されている前年度の財務諸表に重要な虚偽表示が存在するという監査証拠を入手したとしても，対応数値が適切に修正再表示され，かつ，開示が妥当であるときには，当年度の財務諸表に含まれる対応数値に関する除外事項付意見は表明されない。,比較情報が比較財務諸表として表示される場合，当年度の監査に関連して前年度の財務諸表に対して監査意見を表明するに当たり，前年度の財務諸表に対する意見が以前に表明した意見と異なることとなったときには，監査人は監査報告書の強調事項区分で監査意見が異なる理由を記載しなければならない。,比較情報が比較財務諸表として表示される場合，監査人が当年度の監査において，前任監査人が以前に無限定意見を表明した前年度の財務諸表に重要な影響を及ぼす虚偽表示が存在すると判断するときには，当該虚偽表示について経営者，監査役等及び前任監査人に報告しなければならない。,,,1,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_1,1,公認会計士による財務諸表の監査に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,公認会計士法制定後，初めての公認会計士試験が実施され，翌年には財務諸表の適正表示に関する意見を表明する正規の財務諸表監査が開始された。,公認会計士による財務諸表監査の制度は，企業内容に関する情報を提供することを目的とするものではないが，財務諸表の信頼性を担保することにより，企業内容の適正なディスクロージャーを支えるインフラストラクチャーとしての役割を担っている。,「監査基準」では，財務諸表の作成に対する経営者の責任と，その財務諸表の適正表示に関する意見表明に対する監査人の責任との区別を明示している。,監査サービスの受益者は，監査契約により監査報酬を支払う主体であり，それ以外の財務諸表利用者が監査サービスの受益者になることはない。,,,4,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_1,2,日本公認会計士協会の「倫理規則」に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,「公正性の原則」には，誇張した宣伝及び他の者と自己との根拠のない比較をしてはならないことが含まれている。,「職業的専門家としての能力及び正当な注意の原則」には，職業的専門家としての判断又は業務上の判断を行うに当たり，常に公正な立場を堅持しなければならないことが含まれている。,「誠実性の原則」には，重要な虚偽又は誤解を招く陳述が含まれる情報であることを認識しながら，その作成や開示に関与してはならないことが含まれている。,比較情報が比較財務諸表として表示される場合，監査人が当年度の監査において，前任監査人が以前に無限定意見を表明した前年度の財務諸表に重要な影響を及ぼす虚偽表示が存在すると判断するときには，当該虚偽表示について経営者，監査役等及び前任監査人に報告しなければならない。,,,6,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_1,3,会計監査人監査に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,監査役会設置会社では，株主総会の決議又は監査役全員の同意によって，いつでも会計監査人を解任することができる。,監査役会設置会社において，会計監査人は，その職務を行うに際して取締役の職務の執行に関し不正の行為を発見したときは，遅滞なく，これを監査役会に報告しなければならない。,会計監査人は，取締役，監査役，会計参与，支配人その他の使用人に対し，会計に関する報告を求める権限を有している。,会計監査人は，計算書類及びその附属明細書が法令又は定款に適合するかどうかについて監査役と意見を異にするときは，定時株主総会における決議がなくても，定時株主総会に出席して意見を述べることができる。,,,5,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_1,4,監査法人に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,監査法人は，社員の全部が有限責任社員であっても，その名称中に有限責任という文字を使用する必要はない。,無限責任監査法人が，特定の証明について，1人又は数人の業務を担当する社員を指定したときには，指定を受けた社員のみが業務を執行する権利を有し，義務を負う。,登録有限責任監査法人は，特定の会計年度における収益の額が10億円以上である場合，当該会計年度における計算書類について，当該登録有限責任監査法人と特別の利害関係のない公認会計士又は監査法人の監査報告書を添付しなければならない。,監査法人は，公認会計士法上の大規模監査法人であるか否かにかかわらず，上場有価証券発行者の財務書類について監査証明を行う場合には，連続する5会計期間を超えて同一の筆頭業務執行社員に監査関連業務を行わせてはならない。,,,4,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_1,5,金融商品取引法監査に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,公認会計士又は監査法人は，監査の従事者，監査日数その他当該監査に関する事項の概要を記載した監査概要書を，当該監査の終了後に財務局長等に提出しなければならない。,監査証明をしようとする連結財務諸表に係る連結会計年度の各期首において，関連会社に対する投資について持分法を適用することを被監査会社が決定していない場合でも，当該監査証明に係る特別の利害関係について，持分法適用会社に係る関係は適用される。,特定証明である場合の監査報告書には，原則として，当該特定証明に係る指定有限責任社員である業務執行社員が作成の年月日を付して自署し，かつ自己の印を押さなければならないが，有限責任監査法人名で署名，押印することも認められている。,監査報告書には，経営者の責任として，財務諸表等に重要な虚偽の表示がないように内部統制を整備及び運用する責任は経営者にあることを記載しなければならない。,,,3,アイ,アウ,アエ,イウ,イエ,ウエ,0
H28_1,6,監査役会及び会計監査人を設置している株式会社における監査役会の監査報告の内容に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,事業報告及びその附属明細書が法令又は定款に従い当該株式会社の状況を正しく示しているかどうかについての意見を記載しなければならない。,当該株式会社の取締役の職務の遂行に関し，不正の行為又は法令若しくは定款に違反する重大な事実があったかどうかを記載しなければならない。,監査のため必要な調査ができなかったときは，その旨及びその理由を記載しなければならない。,会計監査人の監査の方法又は結果を相当と認めた場合にはその旨を，相当でないと認めた場合にはその旨及びその理由を記載しなければならない。,,,2,アイ,アウ,アエ,イウ,イエ,ウエ,0
