key,q_no,question,ア,イ,ウ,エ,a_no,1,2,3,4,5,6
H29_1,15,会社法上の社債に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．会社が一つの種類の社債を発行する場合において，社債の総額が 1 億円で，各社債の金額が 100 万円であるときは，社債管理者を設置することを要しない。,イ．会社は，社債原簿管理人を定め，社債原簿に関する事務を行うことを委託することができる。,ウ．社債管理者が社債権者に対して善良な管理者の注意をもって社債の管理を行うべき義務を負うのは，社債管理委託契約にその旨の定めがあるときに限られる。,エ．社債管理者は，社債権者のために，社債に係る債権の弁済を受けるために必要な一切の裁判上又は裁判外の行為をする権限を有する。,5,アイ,アウ,アエ,イウ,イエ,ウエ
H29_1,16,事業の譲渡等に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株式会社がその事業の重要な一部を賃貸する場合には，株主総会の特別決議による承認を要しない。,イ．株式会社が他の株式会社からその事業の重要な一部を譲り受ける場合には，株主総会の特別決議による承認を要しない。,ウ．株式会社が外国会社からその事業の全部を譲り受ける場合には，株主総会の特別決議による承認を要しない。,エ．株式会社が会社以外の商人にその事業の全部を譲渡する場合には，株主総会の特別決議による承認を要しない。,1,アイ,アウ,アエ,イウ,イエ,ウエ
H29_1,17,合同会社に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．合同会社の社員は，金銭その他の財産に限り出資することができる。,イ．合同会社が当該合同会社の持分を取得した場合，当該合同会社は相当な時期にこれを処分しなければならない。,ウ．合同会社が資本金の額を減少する場合，当該合同会社の債権者は，当該合同会社に対し，資本金の額の減少について異議を述べることができる。,エ．合同会社の債権者は，当該合同会社の事業年度の終了時又は重要な事由があるときに限り，当該合同会社の計算書類の閲覧又は謄写を請求することができる。,2,アイ,アウ,アエ,イウ,イエ,ウエ
H29_1,18,株式会社が行う組織再編行為に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．新設合併は，法定の全ての手続が終了している場合には，新設合併契約に記載された効力発生日にその効力を生ずる。,イ．吸収分割は，法定の全ての手続が終了している場合には，吸収分割契約に記載された効力発生日にその効力を生ずる。,ウ．株式交換は，法定の全ての手続が終了している場合には，株式交換契約に記載された効力発生日にその効力を生ずる。,エ．株式移転は，法定の全ての手続が終了している場合には，株式移転計画に記載された効力発生日にその効力を生ずる。,4,アイ,アウ,アエ,イウ,イエ,ウエ
H29_1,19,金融商品取引法に基づく次の開示書類のうち，投資者に直接交付（直接開示）されるものの組合せとして最も適切な番号を一つ選びなさい。,ア．有価証券届出書,イ．目論見書,ウ．公開買付説明書,エ．意見表明報告書,4,アイ,アウ,アエ,イウ,イエ,ウエ
H29_1,20,株式会社の行為に関する次の記述のうち，金融商品取引法上の「有価証券の募集」に該当することがある場合の組合せとして最も適切な番号を一つ選びなさい。,ア．株式の分割により株式の数が増加する場合,イ．株式無償割当てにより株式を発行する場合,ウ．新株予約権付社債を発行する場合,エ．自己株式を処分する場合,6,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,1,小商人を除く個人商人に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．代理商契約において，商人及び代理商は，契約の期間を定めなかったときは，理由を問わず，いつでもその契約を解除することができる。,イ．故意又は過失によって不実の事項を登記した者は，その事項が不実であることをもって善意の第三者に対抗することができない。,ウ．支配人は，商人に代わって，その営業に関する一切の裁判外の行為をする権限を有するが，その営業に関する裁判上の行為をする権限は有しない。,エ．商人は，その営業のために使用する財産について，適時に，正確な商業帳簿を作成しなければならない。,5,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,2,商行為に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，商法の規定を変更し，又は排除する特約はないものとする。,ア．問屋の取次ぎによって売買の相手方に対して法律上の権利を取得し義務を負う者は，取次ぎの委託者であり，問屋は，売買の相手方に対して法律上の当事者とはならない。,イ．商行為の媒介を業とする仲立人は，委託者ではない当事者に対して，その報酬を請求することができない。,ウ．商行為の媒介を業とする仲立人が，当事者の一方の氏名又は商号をその相手方に示さなかったときは，仲立人は当該相手方に対して自ら履行する責任を負う。,エ．商人間の売買において，売買の性質により，一定の期間内に履行をしなければ契約をした目的を達することができない場合に，当事者の一方が履行しないでその期間を経過したときは，相手方は，直ちにその履行を請求した場合を除き，契約を解除したものとみなされる。,6,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,3,株式会社の発起設立に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，設立される株式会社は種類株式発行会社ではないものとする。,ア．発起人は，株式会社の設立に際して，発起人が割当てを受ける設立時発行株式の数を定めようとするときは，発起人の全員の同意を得なければならない。,イ．設立時取締役の選任は，発起人の議決権の過半数をもって決定する。,ウ．発起人が設立時発行株式と引換えに払い込む金銭の額は，発起人の議決権の過半数をもって決定する。,エ．設立時監査役の解任は，発起人の議決権の過半数をもって決定する。,1,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,4,株式会社の募集設立に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，設立される株式会社は種類株式発行会社ではないものとする。,ア．設立時株主は，必要があると認めるときは，いつでも，創立総会を招集することができる。,イ．設立時取締役の選任は，創立総会の決議によって行わなければならない。,ウ．公証人の認証を受けた定款は，創立総会の決議によって変更することができる。,エ．創立総会は，会社法に規定する事項及び株式会社の設立その他株式会社に関する一切の事項について決議をすることができる。,4,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,5,譲渡制限株式に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．譲渡制限株式でない種類の株式と譲渡制限株式をともに発行する種類株式発行会社は，公開会社ではない。,イ．譲渡制限株式の取得者は，株式会社に対し，当該譲渡制限株式を取得したことについて承認をするか否かの決定をすることを請求することができない。,ウ．譲渡制限株式を譲り渡そうとする株主が譲渡承認の請求をした場合において，当該請求の日から 2 週間以内に株式会社が承認するか否かの決定の内容を通知しないときは，当該株式会社は，当該株主との合意による別段の定めをした場合を除き，承認をする旨の決定をしたものとみなされる。,エ．譲渡制限株式を，「社債，株式等の振替に関する法律」上の振替株式とすることはできない。,6,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,6,募集株式の発行に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．募集株式の引受人は，出資の履行をする債務と株式会社に対する債権とを相殺することができない。,イ．募集事項として払込み又は給付の期間が定められた場合，募集株式の引受人は，その期間内において出資の履行をした日に，募集株式の株主となる。,ウ．最高裁判所の判例によれば，募集株式の発行の差止めの仮処分命令に違反して当該募集株式の発行を行うことは，当該募集株式の発行の無効原因にならない。,エ．公開会社でない株式会社では，新株発行無効の訴えを提起できる期間に制限がない。,1,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,7,新株予約権に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．募集新株予約権は，株主以外の者に対して，無償で発行することができない。,イ．新株予約権付社債についての社債が消滅した場合を除き，新株予約権付社債に付された新株予約権のみに質権を設定することはできない。,ウ．募集新株予約権の引受けの申込みをした者は，募集事項として定められた募集新株予約権の割当日に，株式会社の割り当てた募集新株予約権の新株予約権者となる。,エ．公開会社において，募集新株予約権の募集事項の決定時の株式の時価より，新株予約権の行使に際して出資される財産の価額を著しく低い金額とする旨の決定は，株主総会の特別決議によらなければならない。,4,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,8,株式会社の機関に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．公開会社でない株式会社は，取締役が株主でなければならない旨を定款で定めることができる。,イ．大会社である監査役会設置会社は， 1 人以上の社外取締役を置かなければならない。,ウ．指名委員会等設置会社においては，取締役の選任は，各委員会の委員である取締役とそれ以外の取締役とを区別してしなければならない。,エ．監査等委員会設置会社においては，監査等委員である取締役は， 3 人以上で，その過半数は，社外取締役でなければならない。,3,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,9,株主総会の招集の手続に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．取締役会設置会社以外の株式会社は，定款に定めを置くことにより，株主総会の招集通知を発すべき日から当該株主総会の日までの期間を 1 週間未満とすることができる。,イ．株主総会の招集通知は，その株主総会において決議をすることができる事項の全部につき議決権を行使することができない株主に対しても，これを送付しなければならない。,ウ．株主が取締役に対し適法に株主総会の招集を請求したにもかかわらず，遅滞なく招集の手続が行われない場合には，当該株主は，裁判所の許可を得て，株主総会を招集することができる。,エ．株主総会においてその延期の決議があった場合，後日開催されるその株主総会につき，改めて株主に対する招集通知を発しなければならない。,2,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,10,株主総会決議の無効確認の訴えに関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株主総会決議の無効確認の訴えについては，提訴期間は法定されていない。,イ．株主総会決議の無効確認の訴えは，確認の利益を有する限り，誰でも提起することができる。,ウ．株主総会決議の方法が法令又は定款に違反する場合には，訴えをもって当該決議が無効であることの確認を請求することができる。,エ．株主総会決議の無効確認の訴えの提起があった場合において，裁判所は，法令又は定款に違反する事実が重大でなく，かつ，決議に影響を及ぼさないものであると認めるときは，当該無効確認の請求を棄却することができる。,1,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,11,取締役会設置会社に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．指名委員会等設置会社でない株式会社においては，代表取締役以外の取締役であって，取締役会の決議によって選定された業務執行取締役は， 3 か月に 1 回以上，自己の職務の執行の状況を取締役会に報告しなければならない。,イ．取締役会の招集通知は，書面又は電磁的方法でしなければならない。,ウ．監査役設置会社においては，取締役及び監査役の全員の同意があるときは，招集の手続を経ることなく取締役会を開催することができる。,エ．監査等委員会設置会社の監査等委員である取締役の解任は，株主総会の普通決議によって行う。,2,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,12,会計監査人に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．監査役設置会社では，監査役の全員の同意により，会計監査人の法定の任期を伸長することができる。,イ．監査役会設置会社の監査役会は，監査役の全員の同意によって，会計監査人としてふさわしくない非行があった会計監査人を解任することができる。,ウ．指名委員会等設置会社でない取締役会設置会社において，定款に会計監査人の報酬等の額を定めていないときは，株主総会の決議によってこれを定める。,エ．会計監査人が，会計監査人設置会社の子会社に対して会計に関する報告を求める場合において，当該子会社は，正当な理由があるときは，当該報告を拒むことができる。,5,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,13,株式会社の行う剰余金の配当等に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株式会社は，当該株式会社の社債を配当財産とすることができる。,イ．新設分割株式会社は，新設分割計画に定めを置くことにより，新設分割設立株式会社の成立の日において，当該設立会社から交付された当該設立会社の株式の全部を配当財産とする剰余金の配当を行うことができる。,ウ．金銭以外の財産を配当財産とする場合は，株主に対して金銭分配請求権を与えるときを除き，株主総会の特別決議を要する。,エ．取締役会設置会社は， 1 事業年度の途中において複数回にわたり取締役会の決議によって中間配当をすることができる旨を定款で定めることができる。,4,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,14,株式会社の会計帳簿及び計算書類に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，定款に別段の定めはないものとする。,ア．株主総会の決議事項の全部又は一部につき議決権を行使することができない株主は，会計帳簿の閲覧を請求することができない。,イ．株式会社の子会社の社員は，その権利を行使するため必要があるときは，裁判所の許可を得て，当該株式会社に対して会計帳簿の閲覧を請求することができる。,ウ．株式会社は，その計算書類の閲覧を請求する者が，閲覧によって知り得た事実を利益を得て第三者に通報するためその閲覧請求を行ったとき，当該請求を拒むことができない。,エ．株式会社の計算書類が書面をもって作成されているとき，当該株式会社は，当該書面の写しの閲覧を請求する株主に対して費用の支払を請求することができない。,6,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,15,合資会社に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，定款に別段の定めはないものとする。,ア．合資会社の有限責任社員となろうとする者は，自己に対する信用を出資の目的とすることができる。,イ．合資会社の有限責任社員の加入は，当該社員に係る定款の変更をした時に，その効力を生ずる。,ウ．法人は，合資会社の無限責任社員になることができない。,エ．無限責任社員が退社したことにより合資会社の社員が有限責任社員のみとなった場合には，当該合資会社は，合同会社となる定款の変更をしたものとみなされる。,5,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,16,社債に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．同一の会社で，社債券が発行されている社債と発行されていない社債が併存してもよい。,イ．無権利者から善意で，かつ重大な過失なく社債券の交付を受けた者は，当該社債券に係る社債についての権利を取得する。,ウ．株式会社が募集社債を発行する場合には，株主総会の決議が必要である。,エ．会社は，募集社債を発行する場合において，各社債の金額が 1 億円以上であるときは，社債原簿を作成しなくてもよい。,1,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,17,事業譲渡に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．清算株式会社は，その事業の全部を他の会社に譲渡することができる。,イ．株式会社が事業譲渡を行った場合，会社法上，当該事業譲渡をした旨の登記は不要である。,ウ．株式会社がその事業の全部を他の株式会社に譲渡する場合，譲受会社は，譲渡会社の資本金及び準備金に相当する額をそれぞれ貸借対照表の純資産の部に計上しなければならない。,エ．事業譲渡により譲渡会社の株主が不利益を被るおそれがあるとき，当該譲渡会社の株主は，会社法に基づき，当該事業譲渡をやめることを当該譲渡会社に対して請求することができる。,1,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,18,合併，株式交換及び株式移転に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．吸収合併契約において，吸収合併消滅株式会社の株主全員に対してその有する株式に代わる対価を吸収合併存続株式会社が交付しないことを定めることができる。,イ．吸収合併存続株式会社は，吸収合併消滅株式会社からの承継債務額が承継資産額を超える場合でも，法定の手続に従って，当該吸収合併消滅株式会社の株主に対して，その有する株式に代わる対価として金銭等を交付することができる。,ウ．株式交換完全子会社が新株予約権を発行している場合，株式交換契約において当該新株予約権の対価として交付する金銭等に関する定めがないときには，当該株式交換の効力発生により当該新株予約権は消滅する。,エ．株式移転の手続が法令に違反する場合，当該株式移転により設立する会社について設立の無効の訴えを提起することができる。,1,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,19,次の金融商品取引法上の開示書類のうち，金融商品取引所に株券を上場している株式会社が提出義務を負うことのないものの組合せとして最も適切な番号を一つ選びなさい。,ア．半期報告書,イ．臨時報告書,ウ．親会社等状況報告書,エ．自己株券買付状況報告書,2,アイ,アウ,アエ,イウ,イエ,ウエ
H29_2,20,金融商品取引法上の大量保有報告書に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．上場株券を発行済株式総数の 5 ％を超えて保有する者が現れた場合，当該上場株券の発行者は大量保有報告書の提出義務を負う。,イ．大量保有報告書には，株券等の保有目的や取得資金に関する事項などを記載しなければならない。,ウ．提出された大量保有報告書は，公衆縦覧に供される。,エ．大量保有報告書の不提出や重要事項の虚偽記載について，金融商品取引法上，課徴金は規定されているが，刑事罰は規定されていない。,4,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,1,会社に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．最高裁判所の判例によれば，会社の行為は商行為と推定される。,イ．会社の代理商は，当該会社の許可を受けずに，自己又は第三者のために当該会社の事業の部類に属する取引をすることができる。,ウ．事業を譲渡した会社が同一の事業を行わない旨の特約をした場合には，当該特約は，当該事業を譲渡した日から 50 年の期間内に限り，その効力を有する。,エ．株式会社の代表取締役が退任した場合において，その退任の登記の後でなければ，当該株式会社は，当該代表取締役の退任を善意の第三者に対抗することができない。,3,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,2,商行為に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，商法の規定を変更し，又は排除する特約はないものとする。,ア．最高裁判所の判例によれば，商行為の代理人が本人のためにすることを示さないで代理行為をした場合において，相手方が，代理人が本人のためにすることを過失なく知らなかったときは，相手方は本人との法律関係を主張するか，代理人との法律関係を主張するかを選択することができる。,イ．匿名組合契約は，当事者の一方が相手方の営業のために出資をし，当該営業から生ずる利益を分配することを約することによって，その効力を生ずる。,ウ．問屋が委託者の指定した金額より高値で物品を買い入れた場合には，自らその差額を負担するときも，その買入れは委託者に対して効力を生じない。,エ．場屋営業者は，客から寄託を受けた物品の保管に関して注意を怠らなかったことを証明した場合には，当該物品の滅失又は毀損につき，債務不履行に基づく損害賠償責任を免れる。,1,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,3,設立時取締役に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．設立時取締役は，発起人の中から選任しなければならない。,イ．設立時取締役は，発起人が法令若しくは定款に違反する行為をし，又はこれらの行為をするおそれがある場合には，会社法に基づき，当該発起人に対し，当該行為をやめることを請求することができる。,ウ．設立時取締役は，その職務を行うについて悪意又は重大な過失があったときは，これによって第三者に生じた損害を賠償する責任を負う。,エ．設立時取締役の任務懈怠に基づく会社に対する損害賠償責任は，総株主の同意がなければ免除することができない。,6,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,4,株式会社の設立（会社法第五編「組織変更，合併，会社分割，株式交換及び株式移転」によるものを除く。）時における定款の作成に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．設立に際して出資される財産の価額又はその最低額は，定款に記載し，又は記録しなければならない。,イ．設立時取締役の氏名は，定款に記載し，又は記録しなければならない。,ウ．株式会社の商号は，定款に記載し，又は記録しなければならない。,エ．会社が当該会社の設立登記の登録免許税を負担するためには，定款に当該事項についての記載又は記録がなければならない。,2,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,5,株主の権利又は株式の内容に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．公開会社でない株式会社は，定款の定めをもって，株主に剰余金の配当を受ける権利及び残余財産の分配を受ける権利の全部を与えないものとすることができる。,イ．最高裁判所の判例の趣旨によれば，株式の共有者間において，当該株式についての権利を行使する者を定めるに当たっては，各共有者の持分の価格に従い，その過半数をもってこれを決することができる。,ウ．株式会社が，定款の変更により，その発行する全部の株式の内容として，当該株式会社が一定の事由が生じたことを条件として当該株式を取得することができることを定める場合において，当該定款の変更に反対する株主は，株式買取請求権を行使することができる。,エ．株式会社が株主の権利の行使に関し，その子会社の計算において財産上の利益を供与した場合において，当該利益の供与を受けた者は，これを当該子会社に返還しなければならない。,5,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,6,株式に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株式会社による全部取得条項付種類株式の全部の取得が法令又は定款に違反する場合において，これにより不利益を受けるおそれがある株主は，会社法に基づき，当該株式会社に対し，当該取得をやめることを請求することができる。,イ．取締役会設置会社が自己株式を消却するときは，株主総会の決議によらなければならない。,ウ．取締役会設置会社の特別支配株主が株式等売渡請求をしようとするときは，株主総会の決議による承認を受けなければならない。,エ．公開会社が株式の併合をしようとするときは，効力発生日における発行可能株式総数として，効力発生日における発行済株式の総数の 4 倍を超える数を定めることができない。,3,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,7,募集株式の発行に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．出資の履行をすることにより募集株式の株主となる権利の譲渡は，株式会社に対抗することができない。,イ．取締役と通じて著しく不公正な払込金額で募集株式の発行を受けた者は，当該払込金額と当該募集株式の公正な価額との差額に相当する金額を支払った後でなければ，当該募集株式について株主の権利を行使することができない。,ウ．募集株式の引受人が払込金額の払込みを仮装したことによって株式会社に対して払込みを仮装した払込金額の支払義務を負う場合，当該支払義務は総株主の同意がなければ免除することができない。,エ．募集株式の払込金額の払込みを仮装した引受人から当該募集株式を譲り受けた者は，悪意又は重大な過失があるときは，当該引受人と連帯して，株式会社に対し払込みを仮装した払込金額を支払う義務を負う。,2,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,8,株式会社の機関に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．指名委員会等設置会社は，定款の定めによっても，監査役を置くことができない。,イ．監査等委員会設置会社は，定款の定めによって，会計参与を置くことができる。,ウ．監査役会設置会社は，常勤の監査役を選定する旨を，定款によって定めなければならない。,エ．公開会社でない監査役設置会社は，定款の定めによっても，会計参与を置くことができない。,1,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,9,株主総会に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，株主総会の決議要件について定款の定めはないものとする。,ア．公開会社は，株主総会の招集通知を口頭によって行うことができない。,イ．最高裁判所の判例によれば，招集権者による招集の手続を欠く場合で，株主全員が出席して決議をしたときは，株主の一部がその開催に同意していない場合であっても，当該決議は有効に成立する。,ウ．株主は，株主総会において，当該株主総会の目的である事項について自らが議決権を行使することができない場合には，当該事項について議案を提出することができない。,エ．株式会社が，その発行する全部の株式の内容として，譲渡による当該株式の取得について当該株式会社の承認を要する旨の定款の定めを設けるとき，当該定款の変更は株主総会の特別決議によって行う。,2,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,10,株主総会に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，全ての株主が株主総会の決議事項の全部につき議決権を行使することができるものとする。,ア．取締役が電磁的方法によって株主総会の招集通知を発することについて承諾した株主のみが，電磁的方法による議決権の行使をすることができる。,イ．取締役は，株主総会において株主から特定の事項について説明を求められた場合に，その事項が株主総会の目的である事項に関しないものであることを理由として，説明を拒否することはできない。,ウ．株主総会の議長は，その命令に従わない者その他当該株主総会の秩序を乱す者を退場させることができる。,エ．取締役又は株主が株主総会の目的である事項について提案をした場合において，当該提案につき株主の全員が書面又は電磁的記録により同意の意思表示をしたときは，当該提案を可決する旨の株主総会の決議があったものとみなされる。,6,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,11,監査等委員会設置会社に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．監査等委員会は，常勤の監査等委員を選定しなければならない。,イ．監査等委員は，取締役が株主総会に提出しようとする議案について法令若しくは定款に違反し，又は著しく不当な事項があると認めるとき，その旨を株主総会に報告する義務を負う。,ウ．監査等委員会が選定する監査等委員は，株主総会において，監査等委員である取締役以外の取締役の選任若しくは解任又は辞任について監査等委員会の意見を述べることができる。,エ．監査等委員でない取締役が自己のために株式会社とする取引につき，当該取締役が監査等委員会の承認を受けたときでも，当該取引によって当該株式会社に損害が生じた場合には，当該取締役はその任務を怠ったものと推定される。,4,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,12,監査役及び監査役会に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．公開会社でない監査役会設置会社は，その監査役の監査の範囲を会計に関するものに限定する旨を定款で定めることができない。,イ．監査役会設置会社において，監査役が監査役会の決議の目的である事項について提案をした場合，当該提案につき監査役の全員が書面により同意の意思表示をしたときは，当該提案を可決する旨の監査役会の決議があったものとみなされる。,ウ．監査役会設置会社における監査役が，取締役の法令違反行為をやめることを請求するには，その旨の監査役会の決議が必要である。,エ．監査役は，子会社の監査役を兼ねることができる。,3,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,13,指名委員会等設置会社以外の取締役会設置会社に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，定款に別段の定めはないものとする。,ア．取締役の氏名及び住所は登記事項である。,イ．代表取締役の解職は，取締役会の決議によって行われる。,ウ．取締役会は，取締役会の招集通知に記載された会議の目的事項以外の事項について決議をすることができる。,エ．取締役会は，取締役会を招集する取締役を定めなければならない。,4,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,14,株式会社の計算に関する次の記述のうち，正しいものの組み合わせとして最も適切な番号を一つ選びなさい。,ア．株式会社は，資本金及び準備金の額を登記しなければならない。,イ．株式会社は，その処分する自己株式を引き受ける者を募集する場合において，株主となる者が当該株式会社に対して払込み又は給付をした財産の額の 2 分の 1 以上の額を資本金として計上しなければならない。,ウ．株式会社が剰余金の額を減少して準備金の額を増加する場合，法定事項の決定は株主総会の決議によらなければならない。,エ．株式会社が資本金の額を減少する場合，減少する資本金の額は，当該資本金の額の減少がその効力を生ずる日における資本金の額を超えてはならない。,6,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,15,株式会社の行為に関する次の記述のうち，当該行為により株主に対して交付する金銭等（当該株式会社の株式を除く。）の帳簿価額の総額が，当該行為がその効力を生ずる日における分配可能額を超えてはならないとされるものの組み合わせとして最も適切な番号を一つ選びなさい。,ア．株式会社が，その子会社の有する当該株式会社の株式を取得する行為,イ．株式会社が，他の会社の事業の全部を譲り受ける場合において，当該他の会社が有する当該株式会社の株式を取得する行為,ウ．相続により株式会社の譲渡制限株式を取得した者に対し，当該株式会社が，定款の定め及び株主総会の決議に基づき，当該株式を当該株式会社に売り渡すことを請求した場合において，当該請求に基づき，当該株式会社が当該株式を買い取る行為,エ．株式会社が，株主の請求により，その有する単元未満株式を買い取る行為,2,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,16,社債権者集会に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．社債権者集会は，法律に規定する事項及び定款で定めた事項に限り，決議をすることができる。,イ．社債権者は，社債発行会社を除き，社債権者集会において，その有する当該種類の社債の金額の合計額（償還済みの額を除く。）に応じて議決権を有する。,ウ．社債権者は，社債権者集会において，代理人によってその議決権を行使することができない。,エ．社債権者集会の決議により，社債管理者又は代表社債権者とは別に，社債権者集会の決議を執行する者を定めることができる。,5,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,17,組織変更に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．合名会社を合資会社とする会社の種類の変更は，会社法上の組織変更に当たる。,イ．組織変更をする株式会社は，効力発生日の前日までに，組織変更計画について株主総会の特別決議による承認を受けなければならない。,ウ．株式会社が組織変更をする場合には，組織変更をする株式会社の新株予約権の新株予約権者は，当該株式会社に対し，自己の有する新株予約権を公正な価格で買い取ることを請求することができる。,エ．組織変更をする合名会社の債権者は，当該合名会社に対し，組織変更について異議を述べることができる。,6,アイ,アウ,アエ,イウ,イエ,ウエ
H30_1,18,合併及び会社分割に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．新設合併の無効の訴えに係る請求を認容する確定判決は，第三者に対してもその効力を有する。,イ．新設合併の無効の訴えに係る請求を認容する判決が確定したときは，新設合併設立会社は解散する。,ウ．株式会社が吸収分割をする場合において，当該吸収分割後に吸収分割株式会社に対して債務の履行を請求することができない吸収分割株式会社の債権者は，当該吸収分割株式会社に対し，当該吸収分割について異議を述べることができない。,エ．吸収分割株式会社の株主が吸収分割の無効の訴えを提起するとき，被告となるのは当該吸収分割株式会社である。,1,アイ,アウ,アエ,イウ,イエ,ウエ
